date,pm25,pm10,o3,no2,so2,co
01-05-2022,192.0,170.0,67.0,15.0,7.0,10.0
02-05-2022,158.0,280.0,73.0,14.0,9.0,12.0
03-05-2022,170.0,187.0,63.0,18.0,7.0,11.0
04-05-2022,152.0,164.0,84.0,23.0,9.0,10.0
05-05-2022,153.0,305.0,63.0,27.0,9.0,12.0
06-05-2022,196.0,269.0,88.0,31.0,12.0,15.0
07-05-2022,177.0,160.0,85.0,19.0,7.0,12.0
08-05-2022,164.0,115.0,71.0,16.0,8.0,10.0
09-05-2022,154.0,115.0,75.0,17.0,7.0,10.0
10-05-2022,150.0,114.0,85.0,15.0,8.0,10.0
11-05-2022,145.0,129.0,83.0,19.0,7.0,12.0
12-05-2022,149.0,153.0,74.0,11.0,9.0,8.0
14-05-2022,237.0,382.0,35.0,30.0,15.0,12.0
15-05-2022,195.0,375.0,4.0,33.0,11.0,11.0
01-04-2022,186.0,282.0,64.0,41.0,15.0,15.0
02-04-2022,187.0,305.0,52.0,31.0,8.0,11.0
03-04-2022,183.0,294.0,60.0,24.0,16.0,11.0
04-04-2022,203.0,273.0,51.0,27.0,23.0,11.0
05-04-2022,213.0,382.0,38.0,27.0,23.0,14.0
06-04-2022,236.0,413.0,54.0,25.0,22.0,13.0
07-04-2022,246.0,345.0,63.0,22.0,26.0,12.0
08-04-2022,211.0,371.0,61.0,22.0,25.0,14.0
09-04-2022,238.0,303.0,62.0,16.0,16.0,9.0
10-04-2022,176.0,333.0,65.0,20.0,24.0,12.0
11-04-2022,223.0,323.0,41.0,23.0,16.0,13.0
12-04-2022,198.0,422.0,34.0,21.0,11.0,10.0
13-04-2022,185.0,365.0,65.0,9.0,11.0,6.0
14-04-2022,164.0,178.0,73.0,16.0,10.0,9.0
15-04-2022,156.0,403.0,86.0,19.0,8.0,12.0
16-04-2022,197.0,331.0,92.0,21.0,10.0,11.0
17-04-2022,194.0,442.0,71.0,24.0,14.0,15.0
18-04-2022,231.0,460.0,27.0,12.0,8.0,8.0
19-04-2022,175.0,346.0,29.0,10.0,14.0,7.0
21-04-2022,214.0,207.0,55.0,13.0,9.0,6.0
22-04-2022,146.0,349.0,68.0,17.0,16.0,7.0
23-04-2022,232.0,396.0,70.0,14.0,19.0,9.0
24-04-2022,256.0,364.0,63.0,10.0,16.0,8.0
25-04-2022,232.0,250.0,61.0,15.0,11.0,7.0
26-04-2022,174.0,463.0,73.0,20.0,22.0,11.0
27-04-2022,297.0,396.0,80.0,19.0,13.0,10.0
28-04-2022,275.0,482.0,52.0,19.0,20.0,10.0
29-04-2022,301.0,401.0,52.0,22.0,20.0,12.0
30-04-2022,247.0,323.0,64.0,19.0,8.0,12.0
01-03-2022,181.0,190.0,47.0,27.0,6.0,11.0
02-03-2022,211.0,137.0,51.0,25.0,3.0,9.0
03-03-2022,171.0,109.0,32.0,14.0,6.0,7.0
04-03-2022,160.0,102.0,37.0,17.0,6.0,8.0
05-03-2022,151.0,123.0,46.0,22.0,7.0,10.0
06-03-2022,176.0,279.0,62.0,34.0,7.0,14.0
07-03-2022,209.0,302.0,32.0,28.0,8.0,11.0
08-03-2022,240.0,191.0,6.0,24.0,12.0,9.0
09-03-2022,163.0,135.0,19.0,19.0,11.0,9.0
10-03-2022,156.0,164.0,30.0,20.0,7.0,9.0
11-03-2022,179.0,179.0,35.0,23.0,10.0,9.0
12-03-2022,186.0,173.0,39.0,24.0,13.0,10.0
13-03-2022,187.0,218.0,52.0,27.0,15.0,11.0
14-03-2022,203.0,235.0,48.0,23.0,11.0,12.0
15-03-2022,209.0,197.0,43.0,19.0,6.0,11.0
16-03-2022,183.0,181.0,73.0,24.0,10.0,12.0
17-03-2022,193.0,140.0,56.0,18.0,6.0,12.0
18-03-2022,199.0,142.0,68.0,24.0,6.0,13.0
19-03-2022,176.0,186.0,51.0,26.0,7.0,11.0
20-03-2022,166.0,276.0,49.0,21.0,13.0,13.0
21-03-2022,249.0,208.0,42.0,14.0,9.0,9.0
22-03-2022,184.0,289.0,48.0,24.0,15.0,14.0
23-03-2022,212.0,373.0,37.0,25.0,4.0,14.0
24-03-2022,192.0,189.0,41.0,18.0,7.0,10.0
25-03-2022,187.0,250.0,40.0,18.0,12.0,10.0
26-03-2022,184.0,238.0,30.0,25.0,21.0,14.0
27-03-2022,225.0,373.0,45.0,33.0,10.0,14.0
28-03-2022,196.0,379.0,37.0,26.0,15.0,15.0
29-03-2022,229.0,423.0,49.0,30.0,17.0,15.0
30-03-2022,228.0,446.0,62.0,29.0,10.0,19.0
31-03-2022,235.0,263.0,46.0,18.0,15.0,9.0
01-02-2022,284.0,149.0,37.0,19.0,3.0,12.0
02-02-2022,228.0,122.0,16.0,16.0,4.0,12.0
03-02-2022,216.0,61.0,22.0,12.0,4.0,10.0
04-02-2022,126.0,98.0,19.0,16.0,5.0,14.0
05-02-2022,177.0,322.0,31.0,26.0,2.0,21.0
06-02-2022,281.0,186.0,34.0,25.0,6.0,13.0
07-02-2022,198.0,280.0,39.0,25.0,4.0,16.0
08-02-2022,236.0,129.0,26.0,16.0,4.0,18.0
09-02-2022,171.0,111.0,31.0,15.0,6.0,18.0
10-02-2022,165.0,136.0,40.0,20.0,7.0,17.0
11-02-2022,173.0,183.0,37.0,23.0,7.0,12.0
12-02-2022,177.0,237.0,42.0,29.0,4.0,17.0
13-02-2022,206.0,246.0,32.0,29.0,6.0,25.0
14-02-2022,204.0,197.0,33.0,28.0,6.0,17.0
15-02-2022,179.0,275.0,36.0,27.0,7.0,19.0
16-02-2022,239.0,145.0,37.0,25.0,2.0,21.0
17-02-2022,190.0,197.0,25.0,23.0,7.0,12.0
18-02-2022,206.0,158.0,36.0,23.0,5.0,8.0
19-02-2022,175.0,131.0,36.0,19.0,2.0,8.0
20-02-2022,172.0,243.0,33.0,28.0,4.0,12.0
21-02-2022,179.0,256.0,35.0,30.0,7.0,9.0
22-02-2022,181.0,143.0,35.0,25.0,5.0,10.0
23-02-2022,194.0,224.0,36.0,27.0,6.0,12.0
24-02-2022,255.0,183.0,39.0,29.0,5.0,9.0
25-02-2022,204.0,56.0,28.0,18.0,4.0,5.0
26-02-2022,76.0,70.0,31.0,19.0,5.0,7.0
27-02-2022,125.0,86.0,35.0,19.0,8.0,8.0
28-02-2022,130.0,126.0,48.0,25.0,6.0,10.0
03-01-2022,319.0,287.0,19.0,28.0,7.0,18.0
04-01-2022,301.0,323.0,16.0,32.0,8.0,22.0
05-01-2022,371.0,104.0,28.0,21.0,5.0,14.0
06-01-2022,201.0,81.0,33.0,16.0,5.0,11.0
07-01-2022,165.0,49.0,41.0,12.0,5.0,8.0
08-01-2022,138.0,38.0,40.0,5.0,7.0,7.0
09-01-2022,107.0,85.0,51.0,13.0,7.0,11.0
10-01-2022,181.0,83.0,57.0,12.0,7.0,12.0
11-01-2022,180.0,118.0,62.0,17.0,7.0,13.0
12-01-2022,200.0,147.0,65.0,18.0,8.0,15.0
13-01-2022,246.0,158.0,43.0,18.0,8.0,14.0
14-01-2022,252.0,110.0,41.0,9.0,5.0,10.0
15-01-2022,205.0,93.0,14.0,7.0,6.0,9.0
16-01-2022,183.0,151.0,24.0,16.0,6.0,13.0
20-01-2022,383.0,225.0,15.0,24.0,7.0,19.0
21-01-2022,294.0,106.0,9.0,19.0,3.0,12.0
22-01-2022,211.0,82.0,14.0,13.0,6.0,10.0
23-01-2022,178.0,103.0,10.0,17.0,5.0,12.0
24-01-2022,179.0,119.0,11.0,14.0,2.0,12.0
25-01-2022,188.0,114.0,19.0,14.0,3.0,12.0
26-01-2022,192.0,133.0,27.0,21.0,5.0,12.0
27-01-2022,190.0,189.0,38.0,22.0,6.0,12.0
28-01-2022,196.0,148.0,37.0,23.0,3.0,11.0
29-01-2022,198.0,152.0,39.0,23.0,5.0,12.0
30-01-2022,220.0,306.0,29.0,33.0,5.0,19.0
31-01-2022,335.0,164.0,25.0,19.0,2.0,15.0
01-10-2021,138.0,102.0,13.0,11.0,10.0,6.0
02-10-2021,137.0,89.0,10.0,11.0,10.0,5.0
03-10-2021,103.0,101.0,9.0,12.0,11.0,5.0
04-10-2021,82.0,93.0,20.0,12.0,11.0,5.0
05-10-2021,103.0,85.0,11.0,8.0,11.0,5.0
06-10-2021,124.0,117.0,19.0,12.0,11.0,6.0
07-10-2021,157.0,153.0,19.0,15.0,11.0,7.0
08-10-2021,160.0,169.0,23.0,18.0,12.0,8.0
09-10-2021,151.0,184.0,19.0,17.0,12.0,10.0
10-10-2021,150.0,195.0,18.0,19.0,12.0,9.0
11-10-2021,152.0,247.0,21.0,18.0,12.0,8.0
12-10-2021,156.0,288.0,30.0,15.0,13.0,8.0
13-10-2021,169.0,258.0,30.0,22.0,15.0,8.0
14-10-2021,170.0,187.0,32.0,29.0,15.0,10.0
15-10-2021,183.0,276.0,40.0,29.0,15.0,11.0
16-10-2021,223.0,44.0,8.0,13.0,12.0,5.0
17-10-2021,71.0,26.0,9.0,14.0,12.0,4.0
18-10-2021,47.0,84.0,20.0,16.0,13.0,6.0
19-10-2021,131.0,191.0,32.0,27.0,14.0,10.0
20-10-2021,186.0,238.0,25.0,26.0,14.0,6.0
21-10-2021,161.0,202.0,18.0,25.0,12.0,9.0
22-10-2021,138.0,134.0,25.0,26.0,6.0,7.0
23-10-2021,134.0,92.0,32.0,19.0,3.0,5.0
24-10-2021,140.0,58.0,31.0,14.0,3.0,3.0
25-10-2021,112.0,116.0,34.0,18.0,3.0,4.0
26-10-2021,164.0,193.0,36.0,25.0,5.0,7.0
27-10-2021,192.0,225.0,35.0,26.0,5.0,8.0
28-10-2021,221.0,190.0,42.0,28.0,7.0,7.0
29-10-2021,221.0,208.0,38.0,27.0,7.0,7.0
30-10-2021,213.0,251.0,41.0,24.0,9.0,10.0
31-10-2021,211.0,265.0,47.0,41.0,10.0,15.0
01-11-2021,216.0,189.0,47.0,39.0,8.0,14.0
02-11-2021,200.0,248.0,54.0,39.0,9.0,17.0
03-11-2021,230.0,442.0,32.0,17.0,8.0,18.0
04-11-2021,459.0,447.0,24.0,21.0,10.0,19.0
05-11-2021,493.0,322.0,39.0,23.0,10.0,16.0
06-11-2021,401.0,301.0,39.0,27.0,9.0,15.0
07-11-2021,330.0,297.0,50.0,32.0,11.0,16.0
08-11-2021,325.0,316.0,53.0,29.0,11.0,15.0
09-11-2021,334.0,330.0,62.0,35.0,12.0,18.0
10-11-2021,299.0,497.0,19.0,42.0,14.0,24.0
11-11-2021,411.0,538.0,37.0,36.0,12.0,23.0
12-11-2021,463.0,418.0,40.0,34.0,12.0,19.0
13-11-2021,369.0,213.0,63.0,27.0,11.0,11.0
14-11-2021,254.0,415.0,48.0,38.0,17.0,19.0
15-11-2021,325.0,328.0,55.0,28.0,11.0,16.0
16-11-2021,334.0,296.0,53.0,31.0,13.0,17.0
17-11-2021,297.0,323.0,66.0,37.0,16.0,20.0
18-11-2021,333.0,308.0,57.0,34.0,16.0,17.0
19-11-2021,323.0,263.0,55.0,30.0,15.0,16.0
20-11-2021,302.0,200.0,54.0,25.0,13.0,13.0
21-11-2021,291.0,192.0,53.0,18.0,11.0,10.0
22-11-2021,209.0,290.0,57.0,28.0,13.0,19.0
23-11-2021,242.0,360.0,66.0,47.0,15.0,23.0
24-11-2021,325.0,354.0,68.0,46.0,13.0,22.0
25-11-2021,337.0,385.0,68.0,38.0,14.0,24.0
26-11-2021,365.0,353.0,54.0,41.0,13.0,27.0
27-11-2021,346.0,338.0,58.0,34.0,11.0,20.0
28-11-2021,378.0,257.0,49.0,25.0,12.0,17.0
29-11-2021,302.0,215.0,47.0,26.0,11.0,15.0
30-11-2021,264.0,270.0,29.0,28.0,11.0,16.0
01-12-2021,328.0,274.0,19.0,23.0,10.0,16.0
02-12-2021,377.0,179.0,30.0,22.0,10.0,16.0
03-12-2021,276.0,219.0,35.0,27.0,11.0,17.0
04-12-2021,266.0,206.0,52.0,35.0,14.0,25.0
05-12-2021,280.0,123.0,31.0,19.0,9.0,11.0
06-12-2021,204.0,140.0,33.0,20.0,7.0,12.0
07-12-2021,201.0,185.0,36.0,24.0,8.0,13.0
08-12-2021,221.0,192.0,37.0,26.0,8.0,13.0
09-12-2021,241.0,182.0,38.0,25.0,9.0,12.0
10-12-2021,236.0,148.0,43.0,24.0,8.0,10.0
11-12-2021,204.0,213.0,45.0,28.0,9.0,6.0
12-12-2021,237.0,525.0,24.0,31.0,15.0,24.0
13-12-2021,461.0,311.0,34.0,36.0,13.0,21.0
14-12-2021,360.0,231.0,39.0,25.0,9.0,15.0
15-12-2021,313.0,215.0,32.0,22.0,8.0,14.0
16-12-2021,328.0,149.0,42.0,14.0,7.0,10.0
17-12-2021,252.0,162.0,40.0,17.0,5.0,11.0
18-12-2021,216.0,157.0,44.0,20.0,7.0,11.0
19-12-2021,230.0,251.0,56.0,26.0,10.0,18.0
20-12-2021,284.0,365.0,30.0,35.0,13.0,20.0
21-12-2021,395.0,503.0,11.0,35.0,11.0,28.0
22-12-2021,435.0,594.0,16.0,53.0,14.0,37.0
23-12-2021,488.0,351.0,31.0,46.0,8.0,24.0
24-12-2021,378.0,557.0,41.0,44.0,10.0,35.0
25-12-2021,506.0,450.0,18.0,34.0,9.0,25.0
26-12-2021,496.0,103.0,24.0,21.0,5.0,12.0
27-12-2021,194.0,149.0,7.0,30.0,5.0,15.0
28-12-2021,243.0,137.0,19.0,20.0,6.0,14.0
29-12-2021,235.0,228.0,26.0,23.0,8.0,15.0
30-12-2021,292.0,257.0,28.0,25.0,6.0,15.0
31-12-2021,274.0,313.0,28.0,27.0,6.0,21.0
01-01-2022,330.0,315.0,33.0,25.0,6.0,18.0
02-01-2022,358.0,301.0,32.0,29.0,6.0,18.0
01-07-2021,122.0,233.0,4.0,9.0,4.0,5.0
02-07-2021,125.0,85.0,4.0,8.0,4.0,5.0
03-07-2021,81.0,120.0,2.0,10.0,7.0,7.0
04-07-2021,128.0,133.0,1.0,11.0,7.0,5.0
06-07-2021,121.0,181.0,3.0,12.0,6.0,5.0
07-07-2021,129.0,175.0,3.0,10.0,7.0,4.0
08-07-2021,124.0,87.0,12.0,11.0,7.0,6.0
09-07-2021,108.0,70.0,14.0,9.0,8.0,6.0
10-07-2021,92.0,74.0,12.0,8.0,8.0,6.0
11-07-2021,107.0,65.0,11.0,7.0,9.0,5.0
12-07-2021,91.0,49.0,11.0,9.0,8.0,7.0
13-07-2021,72.0,49.0,12.0,7.0,7.0,7.0
14-07-2021,97.0,64.0,15.0,7.0,6.0,6.0
15-07-2021,104.0,84.0,27.0,11.0,8.0,6.0
16-07-2021,120.0,95.0,6.0,11.0,8.0,5.0
17-07-2021,128.0,69.0,7.0,10.0,8.0,5.0
18-07-2021,92.0,19.0,7.0,6.0,11.0,5.0
19-07-2021,46.0,55.0,11.0,8.0,11.0,7.0
20-07-2021,102.0,68.0,8.0,8.0,9.0,9.0
21-07-2021,99.0,59.0,6.0,10.0,8.0,5.0
22-07-2021,79.0,69.0,8.0,8.0,9.0,7.0
23-07-2021,90.0,100.0,17.0,21.0,9.0,8.0
24-07-2021,122.0,86.0,34.0,14.0,7.0,7.0
25-07-2021,101.0,84.0,7.0,11.0,7.0,7.0
26-07-2021,127.0,58.0,10.0,5.0,8.0,6.0
27-07-2021,103.0,32.0,19.0,14.0,9.0,4.0
28-07-2021,52.0,52.0,14.0,20.0,8.0,4.0
29-07-2021,72.0,56.0,19.0,24.0,8.0,4.0
30-07-2021,105.0,60.0,19.0,34.0,8.0,4.0
31-07-2021,76.0,46.0,8.0,19.0,9.0,4.0
01-08-2021,69.0,64.0,8.0,17.0,10.0,6.0
02-08-2021,109.0,70.0,8.0,43.0,10.0,4.0
03-08-2021,88.0,79.0,9.0,32.0,10.0,4.0
04-08-2021,86.0,101.0,23.0,19.0,10.0,4.0
05-08-2021,112.0,98.0,13.0,17.0,10.0,4.0
06-08-2021,125.0,99.0,15.0,22.0,11.0,5.0
07-08-2021,120.0,60.0,14.0,9.0,10.0,6.0
08-08-2021,117.0,76.0,16.0,14.0,11.0,7.0
09-08-2021,157.0,106.0,7.0,31.0,10.0,3.0
10-08-2021,98.0,121.0,14.0,15.0,10.0,3.0
11-08-2021,91.0,113.0,19.0,14.0,10.0,3.0
12-08-2021,84.0,108.0,11.0,14.0,10.0,3.0
13-08-2021,86.0,113.0,8.0,13.0,10.0,3.0
14-08-2021,83.0,96.0,10.0,10.0,10.0,2.0
15-08-2021,83.0,124.0,7.0,14.0,11.0,3.0
16-08-2021,102.0,167.0,12.0,15.0,10.0,4.0
17-08-2021,140.0,155.0,14.0,18.0,10.0,4.0
18-08-2021,151.0,151.0,12.0,22.0,10.0,5.0
19-08-2021,160.0,82.0,9.0,15.0,11.0,4.0
20-08-2021,101.0,29.0,11.0,8.0,12.0,5.0
21-08-2021,68.0,51.0,10.0,18.0,11.0,4.0
22-08-2021,93.0,68.0,12.0,17.0,10.0,4.0
23-08-2021,102.0,91.0,12.0,16.0,10.0,4.0
24-08-2021,124.0,110.0,7.0,14.0,10.0,3.0
25-08-2021,96.0,118.0,9.0,12.0,11.0,3.0
26-08-2021,83.0,129.0,10.0,11.0,11.0,3.0
27-08-2021,101.0,111.0,14.0,15.0,11.0,4.0
28-08-2021,113.0,88.0,24.0,13.0,11.0,4.0
29-08-2021,126.0,42.0,7.0,8.0,12.0,3.0
30-08-2021,69.0,32.0,8.0,7.0,13.0,4.0
31-08-2021,63.0,24.0,9.0,6.0,13.0,4.0
01-09-2021,54.0,48.0,8.0,11.0,15.0,6.0
02-09-2021,91.0,45.0,9.0,20.0,13.0,4.0
03-09-2021,73.0,54.0,20.0,14.0,14.0,6.0
04-09-2021,88.0,59.0,11.0,11.0,12.0,5.0
05-09-2021,99.0,90.0,24.0,25.0,15.0,8.0
06-09-2021,128.0,69.0,13.0,12.0,12.0,4.0
07-09-2021,115.0,54.0,11.0,13.0,13.0,4.0
08-09-2021,72.0,61.0,13.0,13.0,12.0,4.0
09-09-2021,84.0,57.0,10.0,13.0,13.0,4.0
10-09-2021,93.0,29.0,11.0,12.0,15.0,4.0
11-09-2021,65.0,36.0,30.0,9.0,13.0,4.0
12-09-2021,80.0,47.0,17.0,7.0,13.0,5.0
13-09-2021,98.0,51.0,11.0,15.0,13.0,4.0
14-09-2021,81.0,57.0,12.0,16.0,13.0,4.0
15-09-2021,68.0,54.0,10.0,15.0,14.0,5.0
16-09-2021,79.0,41.0,14.0,10.0,14.0,3.0
17-09-2021,68.0,60.0,14.0,12.0,14.0,5.0
18-09-2021,95.0,68.0,24.0,14.0,14.0,4.0
19-09-2021,94.0,72.0,11.0,16.0,13.0,4.0
20-09-2021,91.0,65.0,10.0,16.0,14.0,5.0
21-09-2021,89.0,51.0,10.0,16.0,15.0,4.0
22-09-2021,81.0,47.0,9.0,11.0,13.0,3.0
23-09-2021,70.0,54.0,11.0,13.0,14.0,5.0
24-09-2021,84.0,53.0,11.0,11.0,14.0,3.0
25-09-2021,97.0,60.0,21.0,15.0,14.0,4.0
26-09-2021,112.0,81.0,15.0,14.0,13.0,6.0
27-09-2021,142.0,81.0,23.0,14.0,11.0,7.0
28-09-2021,118.0,71.0,12.0,14.0,10.0,6.0
29-09-2021,85.0,88.0,19.0,16.0,10.0,6.0
30-09-2021,99.0,134.0,16.0,18.0,10.0,8.0
01-04-2021,137.0,184.0,26.0,14.0,22.0,5.0
02-04-2021,151.0,177.0,41.0,16.0,19.0,6.0
03-04-2021,167.0,186.0,39.0,16.0,22.0,6.0
04-04-2021,183.0,199.0,58.0,25.0,15.0,10.0
05-04-2021,168.0,270.0,83.0,23.0,13.0,12.0
06-04-2021,205.0,188.0,40.0,11.0,12.0,5.0
07-04-2021,150.0,176.0,35.0,14.0,14.0,5.0
08-04-2021,183.0,193.0,34.0,16.0,19.0,6.0
09-04-2021,172.0,223.0,40.0,18.0,21.0,7.0
10-04-2021,181.0,236.0,39.0,17.0,24.0,7.0
11-04-2021,202.0,265.0,42.0,20.0,24.0,7.0
12-04-2021,214.0,317.0,36.0,19.0,21.0,7.0
13-04-2021,195.0,220.0,32.0,17.0,20.0,6.0
14-04-2021,176.0,268.0,25.0,18.0,26.0,7.0
15-04-2021,184.0,309.0,4.0,18.0,17.0,6.0
16-04-2021,157.0,95.0,10.0,10.0,8.0,5.0
17-04-2021,122.0,148.0,28.0,12.0,11.0,6.0
18-04-2021,169.0,271.0,23.0,16.0,15.0,6.0
19-04-2021,160.0,167.0,36.0,12.0,14.0,6.0
20-04-2021,142.0,95.0,21.0,7.0,9.0,5.0
21-04-2021,135.0,106.0,41.0,9.0,8.0,5.0
22-04-2021,139.0,79.0,22.0,8.0,7.0,5.0
23-04-2021,99.0,136.0,33.0,8.0,12.0,5.0
24-04-2021,164.0,171.0,37.0,11.0,14.0,7.0
25-04-2021,176.0,277.0,49.0,17.0,19.0,13.0
26-04-2021,270.0,277.0,49.0,17.0,20.0,11.0
27-04-2021,273.0,211.0,37.0,19.0,24.0,13.0
28-04-2021,293.0,323.0,40.0,16.0,18.0,10.0
29-04-2021,274.0,375.0,56.0,15.0,13.0,9.0
30-04-2021,247.0,156.0,93.0,11.0,9.0,6.0
01-05-2021,160.0,189.0,42.0,12.0,9.0,6.0
02-05-2021,159.0,279.0,25.0,9.0,17.0,6.0
03-05-2021,179.0,142.0,26.0,10.0,13.0,6.0
04-05-2021,149.0,120.0,48.0,8.0,9.0,6.0
05-05-2021,152.0,89.0,24.0,7.0,7.0,6.0
06-05-2021,127.0,92.0,19.0,8.0,5.0,7.0
07-05-2021,157.0,113.0,36.0,10.0,7.0,7.0
08-05-2021,158.0,87.0,42.0,7.0,7.0,5.0
09-05-2021,127.0,90.0,46.0,10.0,5.0,8.0
10-05-2021,132.0,92.0,36.0,7.0,6.0,6.0
11-05-2021,120.0,126.0,31.0,8.0,6.0,5.0
12-05-2021,111.0,66.0,19.0,7.0,6.0,7.0
13-05-2021,89.0,80.0,30.0,8.0,4.0,7.0
14-05-2021,116.0,147.0,28.0,9.0,5.0,5.0
15-05-2021,107.0,115.0,53.0,11.0,6.0,8.0
16-05-2021,146.0,182.0,41.0,15.0,8.0,8.0
17-05-2021,198.0,60.0,10.0,8.0,4.0,4.0
18-05-2021,73.0,40.0,8.0,6.0,5.0,5.0
19-05-2021,91.0,46.0,10.0,7.0,4.0,6.0
20-05-2021,89.0,57.0,5.0,9.0,6.0,7.0
21-05-2021,105.0,62.0,9.0,8.0,8.0,5.0
22-05-2021,104.0,289.0,3.0,15.0,10.0,3.0
23-05-2021,202.0,112.0,28.0,5.0,4.0,5.0
24-05-2021,105.0,112.0,47.0,7.0,4.0,4.0
25-05-2021,124.0,167.0,58.0,11.0,5.0,5.0
26-05-2021,154.0,153.0,40.0,12.0,4.0,5.0
27-05-2021,143.0,89.0,16.0,6.0,4.0,6.0
28-05-2021,97.0,80.0,12.0,3.0,5.0,5.0
29-05-2021,51.0,85.0,20.0,4.0,5.0,4.0
30-05-2021,64.0,108.0,26.0,10.0,4.0,6.0
31-05-2021,103.0,204.0,26.0,6.0,6.0,6.0
01-06-2021,102.0,102.0,22.0,7.0,7.0,5.0
02-06-2021,118.0,119.0,51.0,7.0,8.0,6.0
03-06-2021,155.0,125.0,48.0,8.0,7.0,6.0
04-06-2021,155.0,89.0,40.0,9.0,6.0,5.0
05-06-2021,115.0,115.0,28.0,8.0,5.0,6.0
06-06-2021,117.0,164.0,29.0,11.0,4.0,8.0
07-06-2021,147.0,481.0,6.0,9.0,3.0,5.0
08-06-2021,167.0,306.0,13.0,6.0,6.0,6.0
09-06-2021,137.0,153.0,14.0,6.0,7.0,6.0
10-06-2021,130.0,111.0,15.0,8.0,7.0,5.0
11-06-2021,97.0,111.0,6.0,5.0,7.0,5.0
12-06-2021,100.0,78.0,8.0,5.0,7.0,6.0
13-06-2021,100.0,92.0,7.0,5.0,5.0,5.0
14-06-2021,114.0,113.0,11.0,6.0,3.0,5.0
15-06-2021,94.0,84.0,18.0,5.0,3.0,6.0
16-06-2021,109.0,83.0,19.0,5.0,3.0,7.0
17-06-2021,130.0,64.0,20.0,5.0,4.0,6.0
18-06-2021,84.0,64.0,12.0,2.0,3.0,4.0
19-06-2021,75.0,50.0,11.0,2.0,4.0,4.0
20-06-2021,68.0,77.0,14.0,5.0,2.0,6.0
21-06-2021,102.0,138.0,18.0,6.0,1.0,7.0
22-06-2021,127.0,270.0,27.0,9.0,1.0,6.0
23-06-2021,155.0,98.0,13.0,6.0,3.0,6.0
24-06-2021,132.0,150.0,16.0,6.0,3.0,5.0
25-06-2021,121.0,106.0,11.0,11.0,4.0,7.0
26-06-2021,122.0,155.0,24.0,10.0,3.0,9.0
27-06-2021,173.0,135.0,13.0,10.0,4.0,7.0
28-06-2021,153.0,194.0,11.0,14.0,5.0,6.0
29-06-2021,153.0,451.0,13.0,10.0,7.0,4.0
30-06-2021,145.0,237.0,10.0,11.0,6.0,6.0
04-01-2021,207.0,85.0,8.0,13.0,5.0,10.0
05-01-2021,180.0,131.0,23.0,10.0,5.0,15.0
06-01-2021,234.0,98.0,11.0,4.0,6.0,11.0
07-01-2021,187.0,149.0,6.0,8.0,8.0,13.0
08-01-2021,199.0,128.0,10.0,6.0,8.0,11.0
09-01-2021,222.0,105.0,11.0,4.0,9.0,11.0
10-01-2021,200.0,159.0,16.0,12.0,7.0,11.0
11-01-2021,213.0,164.0,17.0,11.0,4.0,18.0
12-01-2021,254.0,294.0,18.0,14.0,4.0,70.0
13-01-2021,325.0,431.0,16.0,19.0,6.0,36.0
14-01-2021,458.0,410.0,22.0,21.0,6.0,40.0
18-01-2021,327.0,226.0,4.0,12.0,6.0,112.0
19-01-2021,312.0,158.0,14.0,11.0,4.0,2.0
20-01-2021,229.0,170.0,26.0,13.0,5.0,10.0
21-01-2021,246.0,338.0,18.0,22.0,7.0,9.0
22-01-2021,377.0,176.0,21.0,18.0,6.0,8.0
23-01-2021,253.0,199.0,11.0,10.0,6.0,9.0
24-01-2021,294.0,209.0,22.0,9.0,6.0,8.0
25-01-2021,245.0,140.0,2.0,13.0,6.0,7.0
28-01-2021,284.0,284.0,31.0,22.0,8.0,11.0
29-01-2021,300.0,237.0,26.0,26.0,9.0,12.0
30-01-2021,283.0,265.0,34.0,25.0,9.0,14.0
31-01-2021,271.0,401.0,32.0,28.0,8.0,16.0
01-02-2021,356.0,413.0,35.0,33.0,12.0,17.0
02-02-2021,347.0,198.0,32.0,29.0,6.0,12.0
03-02-2021,245.0,149.0,11.0,20.0,5.0,11.0
04-02-2021,240.0,121.0,18.0,15.0,7.0,8.0
05-02-2021,205.0,141.0,22.0,15.0,5.0,7.0
06-02-2021,217.0,199.0,28.0,19.0,4.0,9.0
07-02-2021,247.0,224.0,31.0,21.0,6.0,10.0
08-02-2021,268.0,307.0,14.0,32.0,8.0,17.0
09-02-2021,227.0,351.0,35.0,29.0,9.0,15.0
10-02-2021,292.0,333.0,28.0,24.0,10.0,11.0
11-02-2021,323.0,299.0,25.0,22.0,11.0,12.0
12-02-2021,345.0,240.0,22.0,19.0,8.0,17.0
13-02-2021,247.0,271.0,3.0,17.0,10.0,20.0
14-02-2021,311.0,244.0,40.0,25.0,11.0,10.0
15-02-2021,228.0,250.0,42.0,25.0,12.0,11.0
16-02-2021,269.0,341.0,30.0,22.0,14.0,12.0
17-02-2021,302.0,339.0,38.0,25.0,14.0,12.0
18-02-2021,262.0,249.0,17.0,21.0,14.0,13.0
19-02-2021,289.0,179.0,27.0,18.0,14.0,11.0
20-02-2021,210.0,255.0,36.0,20.0,22.0,10.0
21-02-2021,301.0,260.0,31.0,21.0,21.0,10.0
22-02-2021,251.0,329.0,29.0,25.0,25.0,12.0
23-02-2021,235.0,441.0,32.0,23.0,26.0,14.0
